pay_period_start,employee_id,employee_name,location,role,employment_type,hourly_rate,hours_biweekly,gross_pay,cpp_withheld,ei_withheld,income_tax_withheld,employee_benefits,net_pay,dataset
2024-08-26,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,73.81,1556.65,80.95,24.91,186.8,31.13,1232.86,bookstore_payroll
2024-09-09,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,72.28,1524.39,79.27,24.39,182.93,30.49,1207.31,bookstore_payroll
2024-09-23,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,64.82,1367.05,71.09,21.87,164.05,27.34,1082.7,bookstore_payroll
2024-10-07,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,74.95,1580.7,82.2,25.29,189.68,31.61,1251.92,bookstore_payroll
2024-10-21,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,76.23,1607.69,83.6,25.72,192.92,32.15,1273.3,bookstore_payroll
2024-11-04,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,65.13,1373.59,71.43,21.98,164.83,27.47,1087.88,bookstore_payroll
2024-11-18,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,65.32,1377.6,71.64,22.04,165.31,27.55,1091.06,bookstore_payroll
2024-12-02,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,63.16,1332.04,69.27,21.31,159.84,26.64,1054.98,bookstore_payroll
2024-12-16,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,72.65,1532.19,79.67,24.52,183.86,30.64,1213.5,bookstore_payroll
2024-12-30,1038,Riley Brown,YYC-SE,Bookseller,PERM,21.09,68.77,1450.36,75.42,23.21,174.04,29.01,1148.68,bookstore_payroll
2019-01-07,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,52.73,865.83,45.02,13.85,103.9,0.0,703.06,bookstore_payroll
2019-01-21,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,30.8,505.74,26.3,8.09,60.69,0.0,410.66,bookstore_payroll
2019-02-04,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,34.78,571.09,29.7,9.14,68.53,0.0,463.72,bookstore_payroll
2019-02-18,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.07,657.95,34.21,10.53,78.95,0.0,534.26,bookstore_payroll
2019-03-04,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.99,722.32,37.56,11.56,86.68,0.0,586.52,bookstore_payroll
2019-03-18,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.72,717.88,37.33,11.49,86.15,0.0,582.91,bookstore_payroll
2019-04-01,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.51,665.17,34.59,10.64,79.82,0.0,540.12,bookstore_payroll
2019-04-15,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.11,691.45,35.96,11.06,82.97,0.0,561.46,bookstore_payroll
2019-04-29,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.71,668.46,34.76,10.7,80.22,0.0,542.78,bookstore_payroll
2019-05-13,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,46.3,760.25,39.53,12.16,91.23,0.0,617.33,bookstore_payroll
2019-05-27,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.66,601.96,31.3,9.63,72.24,0.0,488.79,bookstore_payroll
2019-06-10,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.34,613.12,31.88,9.81,73.57,0.0,497.86,bookstore_payroll
2019-06-24,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,44.14,724.78,37.69,11.6,86.97,0.0,588.52,bookstore_payroll
2019-07-08,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,55.43,910.16,47.33,14.56,109.22,0.0,739.05,bookstore_payroll
2019-07-22,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.19,692.76,36.02,11.08,83.13,0.0,562.53,bookstore_payroll
2019-08-05,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,47.45,779.13,40.51,12.47,93.5,0.0,632.65,bookstore_payroll
2019-08-19,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.73,718.05,37.34,11.49,86.17,0.0,583.05,bookstore_payroll
2019-09-02,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.33,711.48,37.0,11.38,85.38,0.0,577.72,bookstore_payroll
2019-09-16,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,30.15,495.06,25.74,7.92,59.41,0.0,401.99,bookstore_payroll
2019-09-30,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.93,622.81,32.39,9.96,74.74,0.0,505.72,bookstore_payroll
2019-10-14,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.55,600.15,31.21,9.6,72.02,0.0,487.32,bookstore_payroll
2019-10-28,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.95,623.14,32.4,9.97,74.78,0.0,505.99,bookstore_payroll
2019-11-11,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,30.77,505.24,26.27,8.08,60.63,0.0,410.26,bookstore_payroll
2019-11-25,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,58.15,954.82,49.65,15.28,114.58,0.0,775.31,bookstore_payroll
2019-12-09,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,31.03,509.51,26.49,8.15,61.14,0.0,413.73,bookstore_payroll
2019-12-23,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.86,802.28,41.72,12.84,96.27,0.0,651.45,bookstore_payroll
2020-01-06,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,22.24,365.18,18.99,5.84,43.82,0.0,296.53,bookstore_payroll
2020-01-20,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,22.53,369.94,19.24,5.92,44.39,0.0,300.39,bookstore_payroll
2020-02-03,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,30.83,506.23,26.32,8.1,60.75,0.0,411.06,bookstore_payroll
2020-02-17,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,34.15,560.74,29.16,8.97,67.29,0.0,455.32,bookstore_payroll
2020-03-02,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,23.55,386.69,20.11,6.19,46.4,0.0,313.99,bookstore_payroll
2020-03-16,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,23.35,383.41,19.94,6.13,46.01,0.0,311.33,bookstore_payroll
2020-03-30,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,22.23,365.02,18.98,5.84,43.8,0.0,296.4,bookstore_payroll
2020-04-13,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,31.29,513.78,26.72,8.22,61.65,0.0,417.19,bookstore_payroll
2020-04-27,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,23.72,389.48,20.25,6.23,46.74,0.0,316.26,bookstore_payroll
2020-05-11,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.73,619.53,32.22,9.91,74.34,0.0,503.06,bookstore_payroll
2020-05-25,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,23.08,378.97,19.71,6.06,45.48,0.0,307.72,bookstore_payroll
2020-06-08,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,33.25,545.97,28.39,8.74,65.52,0.0,443.32,bookstore_payroll
2020-06-22,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.27,644.81,33.53,10.32,77.38,0.0,523.58,bookstore_payroll
2020-07-06,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,34.91,573.22,29.81,9.17,68.79,0.0,465.45,bookstore_payroll
2020-07-20,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,23.76,390.14,20.29,6.24,46.82,0.0,316.79,bookstore_payroll
2020-08-03,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.9,605.9,31.51,9.69,72.71,0.0,491.99,bookstore_payroll
2020-08-17,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,33.02,542.19,28.19,8.68,65.06,0.0,440.26,bookstore_payroll
2020-08-31,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,34.25,562.39,29.24,9.0,67.49,0.0,456.66,bookstore_payroll
2020-09-14,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.52,648.92,33.74,10.38,77.87,0.0,526.93,bookstore_payroll
2020-09-28,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,30.31,497.69,25.88,7.96,59.72,0.0,404.13,bookstore_payroll
2020-10-12,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,33.08,543.17,28.24,8.69,65.18,0.0,441.06,bookstore_payroll
2020-10-26,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,26.03,427.41,22.23,6.84,51.29,0.0,347.05,bookstore_payroll
2020-11-09,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,32.82,538.9,28.02,8.62,64.67,0.0,437.59,bookstore_payroll
2020-11-23,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,41.24,677.16,35.21,10.83,81.26,0.0,549.86,bookstore_payroll
2020-12-07,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.32,579.95,30.16,9.28,69.59,0.0,470.92,bookstore_payroll
2020-12-21,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.21,594.57,30.92,9.51,71.35,0.0,482.79,bookstore_payroll
2021-01-04,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.01,656.96,34.16,10.51,78.84,0.0,533.45,bookstore_payroll
2021-01-18,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.78,718.87,37.38,11.5,86.26,0.0,583.73,bookstore_payroll
2021-02-01,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,27.07,444.49,23.11,7.11,53.34,0.0,360.93,bookstore_payroll
2021-02-15,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,31.05,509.84,26.51,8.16,61.18,0.0,413.99,bookstore_payroll
2021-03-01,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.75,701.96,36.5,11.23,84.24,0.0,569.99,bookstore_payroll
2021-03-15,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,45.95,754.5,39.23,12.07,90.54,0.0,612.66,bookstore_payroll
2021-03-29,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,32.43,532.5,27.69,8.52,63.9,0.0,432.39,bookstore_payroll
2021-04-12,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.63,585.04,30.42,9.36,70.2,0.0,475.06,bookstore_payroll
2021-04-26,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.11,592.93,30.83,9.49,71.15,0.0,481.46,bookstore_payroll
2021-05-10,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.41,581.43,30.23,9.3,69.77,0.0,472.13,bookstore_payroll
2021-05-24,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.49,582.75,30.3,9.32,69.93,0.0,473.2,bookstore_payroll
2021-06-07,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.19,692.76,36.02,11.08,83.13,0.0,562.53,bookstore_payroll
2021-06-21,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,23.2,380.94,19.81,6.1,45.71,0.0,309.32,bookstore_payroll
2021-07-05,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.17,577.49,30.03,9.24,69.3,0.0,468.92,bookstore_payroll
2021-07-19,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.93,704.91,36.66,11.28,84.59,0.0,572.38,bookstore_payroll
2021-08-02,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.12,593.09,30.84,9.49,71.17,0.0,481.59,bookstore_payroll
2021-08-16,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.82,670.26,34.85,10.72,80.43,0.0,544.26,bookstore_payroll
2021-08-30,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,45.62,749.08,38.95,11.99,89.89,0.0,608.25,bookstore_payroll
2021-09-13,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.6,715.91,37.23,11.45,85.91,0.0,581.32,bookstore_payroll
2021-09-27,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.66,585.54,30.45,9.37,70.26,0.0,475.46,bookstore_payroll
2021-10-11,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.94,705.07,36.66,11.28,84.61,0.0,572.52,bookstore_payroll
2021-10-25,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,34.85,572.24,29.76,9.16,68.67,0.0,464.65,bookstore_payroll
2021-11-08,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.28,612.14,31.83,9.79,73.46,0.0,497.06,bookstore_payroll
2021-11-22,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,29.84,489.97,25.48,7.84,58.8,0.0,397.85,bookstore_payroll
2021-12-06,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,33.08,543.17,28.24,8.69,65.18,0.0,441.06,bookstore_payroll
2021-12-20,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.13,642.51,33.41,10.28,77.1,0.0,521.72,bookstore_payroll
2022-01-03,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,38.15,626.42,32.57,10.02,75.17,0.0,508.66,bookstore_payroll
2022-01-17,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.38,646.62,33.62,10.35,77.59,0.0,525.06,bookstore_payroll
2022-01-31,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,49.02,804.91,41.86,12.88,96.59,0.0,653.58,bookstore_payroll
2022-02-14,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.51,698.01,36.3,11.17,83.76,0.0,566.78,bookstore_payroll
2022-02-28,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.83,703.27,36.57,11.25,84.39,0.0,571.06,bookstore_payroll
2022-03-14,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.97,804.09,41.81,12.87,96.49,0.0,652.92,bookstore_payroll
2022-03-28,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.86,588.82,30.62,9.42,70.66,0.0,478.12,bookstore_payroll
2022-04-11,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,34.95,573.88,29.84,9.18,68.87,0.0,465.99,bookstore_payroll
2022-04-25,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,45.33,744.32,38.7,11.91,89.32,0.0,604.39,bookstore_payroll
2022-05-09,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.91,671.74,34.93,10.75,80.61,0.0,545.45,bookstore_payroll
2022-05-23,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.73,619.53,32.22,9.91,74.34,0.0,503.06,bookstore_payroll
2022-06-06,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.64,618.05,32.14,9.89,74.17,0.0,501.85,bookstore_payroll
2022-06-20,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.97,607.05,31.57,9.71,72.85,0.0,492.92,bookstore_payroll
2022-07-04,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.09,707.54,36.79,11.32,84.9,0.0,574.53,bookstore_payroll
2022-07-18,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.68,717.23,37.3,11.48,86.07,0.0,582.38,bookstore_payroll
2022-08-01,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,41.92,688.33,35.79,11.01,82.6,0.0,558.93,bookstore_payroll
2022-08-15,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,47.03,772.23,40.16,12.36,92.67,0.0,627.04,bookstore_payroll
2022-08-29,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.18,791.12,41.14,12.66,94.93,0.0,642.39,bookstore_payroll
2022-09-12,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,34.61,568.3,29.55,9.09,68.2,0.0,461.46,bookstore_payroll
2022-09-26,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.42,712.96,37.07,11.41,85.56,0.0,578.92,bookstore_payroll
2022-10-10,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,30.37,498.68,25.93,7.98,59.84,0.0,404.93,bookstore_payroll
2022-10-24,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,41.02,673.55,35.02,10.78,80.83,0.0,546.92,bookstore_payroll
2022-11-07,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,47.02,772.07,40.15,12.35,92.65,0.0,626.92,bookstore_payroll
2022-11-21,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.2,709.34,36.89,11.35,85.12,0.0,575.98,bookstore_payroll
2022-12-05,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,44.04,723.14,37.6,11.57,86.78,0.0,587.19,bookstore_payroll
2022-12-19,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.3,694.57,36.12,11.11,83.35,0.0,563.99,bookstore_payroll
2023-01-02,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.95,606.72,31.55,9.71,72.81,0.0,492.65,bookstore_payroll
2023-01-16,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.0,656.8,34.15,10.51,78.82,0.0,533.32,bookstore_payroll
2023-01-30,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.72,602.94,31.35,9.65,72.35,0.0,489.59,bookstore_payroll
2023-02-13,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,46.84,769.11,39.99,12.31,92.29,0.0,624.52,bookstore_payroll
2023-02-27,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,27.38,449.58,23.38,7.19,53.95,0.0,365.06,bookstore_payroll
2023-03-13,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.19,643.5,33.46,10.3,77.22,0.0,522.52,bookstore_payroll
2023-03-27,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,28.6,469.61,24.42,7.51,56.35,0.0,381.33,bookstore_payroll
2023-04-10,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,33.62,552.04,28.71,8.83,66.24,0.0,448.26,bookstore_payroll
2023-04-24,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.54,599.99,31.2,9.6,72.0,0.0,487.19,bookstore_payroll
2023-05-08,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.04,788.82,41.02,12.62,94.66,0.0,640.52,bookstore_payroll
2023-05-22,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,46.92,770.43,40.06,12.33,92.45,0.0,625.59,bookstore_payroll
2023-06-05,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.44,664.02,34.53,10.62,79.68,0.0,539.19,bookstore_payroll
2023-06-19,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.38,663.04,34.48,10.61,79.56,0.0,538.39,bookstore_payroll
2023-07-03,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,52.22,857.45,44.59,13.72,102.89,0.0,696.25,bookstore_payroll
2023-07-17,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,52.79,866.81,45.07,13.87,104.02,0.0,703.85,bookstore_payroll
2023-07-31,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,42.55,698.67,36.33,11.18,83.84,0.0,567.32,bookstore_payroll
2023-08-14,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,50.04,821.66,42.73,13.15,98.6,0.0,667.18,bookstore_payroll
2023-08-28,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.26,661.07,34.38,10.58,79.33,0.0,536.78,bookstore_payroll
2023-09-11,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.66,618.38,32.16,9.89,74.21,0.0,502.12,bookstore_payroll
2023-09-25,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.57,715.42,37.2,11.45,85.85,0.0,580.92,bookstore_payroll
2023-10-09,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.05,591.94,30.78,9.47,71.03,0.0,480.66,bookstore_payroll
2023-10-23,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,37.87,621.83,32.34,9.95,74.62,0.0,504.92,bookstore_payroll
2023-11-06,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.05,591.94,30.78,9.47,71.03,0.0,480.66,bookstore_payroll
2023-11-20,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.7,799.65,41.58,12.79,95.96,0.0,649.32,bookstore_payroll
2023-12-04,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,40.7,668.29,34.75,10.69,80.19,0.0,542.66,bookstore_payroll
2023-12-18,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,41.07,674.37,35.07,10.79,80.92,0.0,547.59,bookstore_payroll
2024-01-01,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.93,803.43,41.78,12.85,96.41,0.0,652.39,bookstore_payroll
2024-01-15,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.68,602.29,31.32,9.64,72.27,0.0,489.06,bookstore_payroll
2024-01-29,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,45.31,743.99,38.69,11.9,89.28,0.0,604.12,bookstore_payroll
2024-02-12,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,47.4,778.31,40.47,12.45,93.4,0.0,631.99,bookstore_payroll
2024-02-26,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,46.3,760.25,39.53,12.16,91.23,0.0,617.33,bookstore_payroll
2024-03-11,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.31,645.47,33.56,10.33,77.46,0.0,524.12,bookstore_payroll
2024-03-25,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,38.24,627.9,32.65,10.05,75.35,0.0,509.85,bookstore_payroll
2024-04-08,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,35.32,579.95,30.16,9.28,69.59,0.0,470.92,bookstore_payroll
2024-04-22,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,30.23,496.38,25.81,7.94,59.57,0.0,403.06,bookstore_payroll
2024-05-06,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,45.43,745.96,38.79,11.94,89.52,0.0,605.71,bookstore_payroll
2024-05-20,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,44.86,736.6,38.3,11.79,88.39,0.0,598.12,bookstore_payroll
2024-06-03,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.66,716.9,37.28,11.47,86.03,0.0,582.12,bookstore_payroll
2024-06-17,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,23.77,390.3,20.3,6.24,46.84,0.0,316.92,bookstore_payroll
2024-07-01,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,45.86,753.02,39.16,12.05,90.36,0.0,611.45,bookstore_payroll
2024-07-15,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,50.7,832.49,43.29,13.32,99.9,0.0,675.98,bookstore_payroll
2024-07-29,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,54.64,897.19,46.65,14.36,107.66,0.0,728.52,bookstore_payroll
2024-08-12,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.71,799.82,41.59,12.8,95.98,0.0,649.45,bookstore_payroll
2024-08-26,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.08,789.47,41.05,12.63,94.74,0.0,641.05,bookstore_payroll
2024-09-09,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.73,603.11,31.36,9.65,72.37,0.0,489.73,bookstore_payroll
2024-09-23,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,43.07,707.21,36.77,11.32,84.87,0.0,574.25,bookstore_payroll
2024-10-07,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.38,646.62,33.62,10.35,77.59,0.0,525.06,bookstore_payroll
2024-10-21,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,36.42,598.02,31.1,9.57,71.76,0.0,485.59,bookstore_payroll
2024-11-04,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,39.98,656.47,34.14,10.5,78.78,0.0,533.05,bookstore_payroll
2024-11-18,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,41.25,677.33,35.22,10.84,81.28,0.0,549.99,bookstore_payroll
2024-12-02,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,48.87,802.45,41.73,12.84,96.29,0.0,651.59,bookstore_payroll
2024-12-16,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,38.59,633.65,32.95,10.14,76.04,0.0,514.52,bookstore_payroll
2024-12-30,1039,Dylan Anderson,YYC-SE,Seasonal Associate,SEASONAL,16.42,45.16,741.53,38.56,11.86,88.98,0.0,602.13,bookstore_payroll
2019-01-07,1040,Brooklyn Adams,YYC-SE,Seasonal Associate,SEASONAL,16.83,47.85,805.32,41.88,12.89,96.64,0.0,653.91,bookstore_payroll
